review_id,review_text,category,stemmed
ada9247c13a37bc2ded8602b2002b820,"['kamar', 'mandinya', 'ga', 'sentor']",0,"['kamar', 'mandi', 'ga', 'sentor']"
a1e39e72893bc15861826172bd83a0f3,"['kamar', 'terawat']",0,"['kamar', 'awat']"
91c96e798d0c34570396b0503c045aef,"['wifi', 'kamar']",0,"['wifi', 'kamar']"
b31bf65724c3dca727edd8edd6ec516f,"['sgt', 'mengecewakan', 'ktnya', 'kmrnya', 'dlx', 'krn', 'jgn', 'readykn', 'airy', 'klu', 'mmg', 'sdh', 'full', 'double', 'bed', 'diksih', 'twin', 'bed', 'yg', 'digbungin', 'jd', 'dipaksain', 'bgt', 'jd', 'double', 'bed', 'pdhl', 'bednya', 'ttp', 'trpisah', 'kali', 'kirain', 'kmrnya', 'bgus', 'krn', 'trnyta', 'kmrnya', 'berdebu', 'bgt', 'sprtnya', 'sy', 'yg', 'prtm', 'nginp', 'dstu', 'pdhl', 'ak', 'alergi', 'debu', 'jd', 'tdr', 'tdk', 'nyenyak']",0,"['sgt', 'kecewa', 'ktnya', 'kmrnya', 'dlx', 'krn', 'jgn', 'readykn', 'airy', 'klu', 'mmg', 'sdh', 'full', 'double', 'bed', 'diksih', 'twin', 'bed', 'yg', 'digbungin', 'jd', 'dipaksain', 'bgt', 'jd', 'double', 'bed', 'pdhl', 'bednya', 'ttp', 'trpisah', 'kali', 'kirain', 'kmrnya', 'bgus', 'krn', 'trnyta', 'kmrnya', 'debu', 'bgt', 'sprtnya', 'sy', 'yg', 'prtm', 'nginp', 'dstu', 'pdhl', 'ak', 'alergi', 'debu', 'jd', 'tdr', 'tdk', 'nyenyak']"
8921abeae1e608bcf30b238c4c262ef3,"['jorok', 'gelap', 'bekas', 'bocor', 'dimana', 'kapok', 'kesini']",0,"['jorok', 'gelap', 'bekas', 'bocor', 'mana', 'kapok', 'kesini']"
fdec4ee0416aa9a043c16aa420a61253,"['info', 'luas', 'kamar', 'jalan', 'masuk', 'hotel', 'sempit']",0,"['info', 'luas', 'kamar', 'jalan', 'masuk', 'hotel', 'sempit']"
861e663eefb22a52c5904dbeee308286,"['sarapan', 'nya', 'nggak', 'enak']",0,"['sarap', 'nya', 'nggak', 'enak']"
cd90b5946a15be1937b899334912bae2,"['airnya', 'gak', 'panas', 'bau', 'rokok']",0,"['air', 'gak', 'panas', 'bau', 'rokok']"
23fcfd1636e0b4bc6f90ea875862bd69,"['pelayanan', 'puas', 'kebersihan', 'nya', 'stopkontak', 'jgn', 'kamar', 'mandi', 'ac', 'dingin', 'good']",0,"['layan', 'puas', 'bersih', 'nya', 'stopkontak', 'jgn', 'kamar', 'mandi', 'ac', 'dingin', 'good']"
612f3298ee767fdcd2a8ee980029b562,"['beda', 'foto', 'aslinya']",0,"['beda', 'foto', 'asli']"
27b06ab7091d699e6e64217f7e9ec8df,"['bagus', 'kamar', 'nyaman', 'istirahat']",1,"['bagus', 'kamar', 'nyaman', 'istirahat']"
41a483aa34d45b153562f7dcedc20c0d,"['sesuai', 'ekspektasi']",0,"['sesuai', 'ekspektasi']"
eaaa51ce0cb1cb699a376043f7a67fc0,"['jorok', 'bau', 'kotor', 'hantu', 'ac', 'panas', 'air', 'bantal', 'kasur', 'dekil']",0,"['jorok', 'bau', 'kotor', 'hantu', 'ac', 'panas', 'air', 'bantal', 'kasur', 'dekil']"
8502d02b57ad0ed6d6dbc51637d6122f,"['ramah', 'bersih', 'nyaman', 'diantar', 'bandara', 'murah']",1,"['ramah', 'bersih', 'nyaman', 'antar', 'bandara', 'murah']"
0ba58a874eb524ccf669a3989175a1ed,"['kamar', 'nyaman', 'breakfast', 'buruk']",0,"['kamar', 'nyaman', 'breakfast', 'buruk']"
b09432d1013562025c10ae9246e0f7a9,"['payah', 'complimentary', 'ga', 'dikasih', 'air', 'mineral', 'ga', 'toilet', 'ga', 'airnya', 'batalkan', 'batalkan', 'deh', 'parah', 'hotel', 'kaya', 'gini', 'pake', 'airy', 'sih', 'mending', 'ga', 'airy', 'ga', 'korban']",0,"['payah', 'complimentary', 'ga', 'kasih', 'air', 'mineral', 'ga', 'toilet', 'ga', 'air', 'batal', 'batal', 'deh', 'parah', 'hotel', 'kaya', 'gin', 'pake', 'airy', 'sih', 'mending', 'ga', 'airy', 'ga', 'korban']"
a3725903ad92899b059ccd75ac1c098f,"['reception', 'room', 'servis', 'kamar', 'bersih', 'bau', 'handuk', 'bau']",0,"['reception', 'room', 'servis', 'kamar', 'bersih', 'bau', 'handuk', 'bau']"
38e582d088eacc33fee86c252bc389c9,"['kmar', 'bagus', 'beda', 'bnget', 'yg', 'nginep', 'sblmnya', 'dsni']",0,"['kmar', 'bagus', 'beda', 'bnget', 'yg', 'nginep', 'sblmnya', 'dsni']"
93d9c872b8d5a1e8d4b0f8ba54974335,"['nyamuk', 'ac', 'ga', 'dingin', 'tv', 'cablr', 'gaada', 'sinyal', 'gaada', 'selimut']",0,"['nyamuk', 'ac', 'ga', 'dingin', 'tv', 'cablr', 'gaada', 'sinyal', 'gaada', 'selimut']"
3d8c00303546d91e41d30794400aed2f,"['pesennya', 'bed', 'dikasih', 'double', 'bed']",0,"['sen', 'bed', 'kasih', 'double', 'bed']"
b16982ddae450075dc51384d1fc9c930,"['kamar', 'lembab', 'kamar', 'mandi', 'ketiga', 'mampet']",0,"['kamar', 'lembab', 'kamar', 'mandi', 'tiga', 'mampet']"
f205c826cf8d5307658bb473ce808124,"['kamar', 'n', 'kamar', 'mandi', 'bau', 'n', 'kotor', 'ac', 'gak', 'dingin', 'sandal', 'hotel', 'gak', 'perlengkapan', 'mandi', 'lengkap', 'beda', 'banget', 'kalinya', 'menginap']",0,"['kamar', 'n', 'kamar', 'mandi', 'bau', 'n', 'kotor', 'ac', 'gak', 'dingin', 'sandal', 'hotel', 'gak', 'lengkap', 'mandi', 'lengkap', 'beda', 'banget', 'kali', 'inap']"
bcf5a4f374b38b2b90f1a92bdd41dff2,"['ga', 'sinyal', 'meja', 'kamarnya', 'berdebu', 'showernya', 'mati']",0,"['ga', 'sinyal', 'meja', 'kamar', 'debu', 'showernya', 'mati']"
63f3a75a6606a9ef716a5738c94123ee,"['need', 'perfume', 'bathroom', 'station', 'tv', 'added']",1,"['need', 'perfume', 'bathroom', 'station', 'tv', 'added']"
072931b6bac7e8c14565ffaf8ac4055e,"['kamarnya', 'bersih', 'alas', 'kasurnya', 'bau', 'air', 'kamar', 'mandi', 'merembes', 'kamar', 'brasa', 'banjir', 'kamar', 'mandi', 'besih']",0,"['kamar', 'bersih', 'alas', 'kasur', 'bau', 'air', 'kamar', 'mandi', 'rembes', 'kamar', 'brasa', 'banjir', 'kamar', 'mandi', 'besih']"
d7699f74e61965eae6e888b15f3ae589,"['gak', 'handukk']",0,"['gak', 'handukk']"
4925f0174e207fa56a4d889e157c015e,"['wifi', 'nya', 'gak', 'kena', 'kamar']",0,"['wifi', 'nya', 'gak', 'kena', 'kamar']"
ee1993ac99eaf72b1c8db2314bfedf87,"['kamar', 'luas', 'sayang', 'tdk', 'snack', 'box', 'airy', 'tdk', 'toiletries', 'airy', 'jg']",0,"['kamar', 'luas', 'sayang', 'tdk', 'snack', 'box', 'airy', 'tdk', 'toiletries', 'airy', 'jg']"
994f3c939b5530fcba135c4ffbf89672,"['air', 'hangat']",0,"['air', 'hangat']"
45a6d39de52c63801a9c89cd71c44ec4,"['kran', 'showernya', 'bermasalah']",0,"['kran', 'showernya', 'masalah']"
e068014130d2d4f8ffe8ba9807b82dfd,"['sarapan', 'sinyalnya', 'minus', 'banget']",0,"['sarap', 'sinyal', 'minus', 'banget']"
8b7b2034965e175ae06c436d77fc3217,"['kamar', 'kotor', 'petugasnya', 'ramah', 'riuh']",0,"['kamar', 'kotor', 'tugas', 'ramah', 'riuh']"
1b54dd646c9e362a4973d25ad566d785,"['trimaksih', 'traveloka', 'puas', 'pelyann', 'hotel', 'winner', 'premier', 'allah', 'akn']",1,"['trimaksih', 'traveloka', 'puas', 'pelyann', 'hotel', 'winner', 'premier', 'allah', 'akn']"
ba67f028d5efe19786c15693f9ad0b2c,"['tempatnya', 'strategis', 'pusat', 'kota', 'bandara', 'menit', 'makan', 'beli']",1,"['tempat', 'strategis', 'pusat', 'kota', 'bandara', 'menit', 'makan', 'beli']"
d09be2b932a3d2816bd12f0b4b01fe10,"['nyaman', 'banget', 'besih', 'rapih']",1,"['nyaman', 'banget', 'besih', 'rapih']"
b0e9bb0cede01fefc24daa96a0b96bbf,"['nginep', 'mlm', 'tp', 'ga', 'dapet', 'fasilitas', 'airy', 'pocket', 'toiletries', 'snack', 'hubungi', 'hotel', 'dr', 'airy', 'nya', 'yg', 'ga', 'merespon', 'trus', 'kontak', 'airy', 'chat', 'admin', 'yg', 'n', 'adminnya', 'left', 'pesan', 'lg', 'nunggu', 'kepastiannya', 'dgn', 'admin', 'yg', 'terselesaikan', 'karna', 'stoknya', 'abis', 'untung', 'hotelnya', 'bagus']",0,"['nginep', 'mlm', 'tp', 'ga', 'dapet', 'fasilitas', 'airy', 'pocket', 'toiletries', 'snack', 'hubung', 'hotel', 'dr', 'airy', 'nya', 'yg', 'ga', 'merespon', 'trus', 'kontak', 'airy', 'chat', 'admin', 'yg', 'n', 'adminnya', 'left', 'pesan', 'lg', 'nunggu', 'pasti', 'dgn', 'admin', 'yg', 'selesai', 'karna', 'stok', 'abis', 'untung', 'hotel', 'bagus']"
7e3867aceabd34cc82b2db37a9ae521a,"['banget', 'keatas', 'lantai', 'kamar', 'nya', 'berdebu', 'gitu', 'karna', 'konstruksi', 'karna', 'late', 'check', 'jam', 'malem', 'jd', 'nunggu', 'kamar', 'dressing', 'bgt', 'jam', 'recomended', 'harga', 'segini']",0,"['banget', 'atas', 'lantai', 'kamar', 'nya', 'debu', 'gitu', 'karna', 'konstruksi', 'karna', 'late', 'check', 'jam', 'malem', 'jd', 'nunggu', 'kamar', 'dressing', 'bgt', 'jam', 'recomended', 'harga', 'gin']"
83525e85f4bdeea537350eb13d8dd08a,"['lampu', 'kamar', 'wc', 'spring', 'bed', 'lembab', 'wc', 'semut', 'ac', 'nya', 'jg', 'dingin', 'jalan', 'hotel', 'jg', 'rumit', 'sempit', 'foto', 'bagus', 'kecewa']",0,"['lampu', 'kamar', 'wc', 'spring', 'bed', 'lembab', 'wc', 'semut', 'ac', 'nya', 'jg', 'dingin', 'jalan', 'hotel', 'jg', 'rumit', 'sempit', 'foto', 'bagus', 'kecewa']"
bfa43f3d4890c256b31b753aa477dbe1,"['menginap', 'malam', 'check', 'mengeluhkan', 'akses', 'wifi', 'kamar', 'check', 'akses', 'wifi', 'dibuka', 'kamar', 'binatang', 'ranjang', 'diamankan', 'istirahat', 'pintu', 'diketuk', 'petugasnya', 'pesan', 'malam', 'aneh', 'kapok', 'dah']",0,"['inap', 'malam', 'check', 'keluh', 'akses', 'wifi', 'kamar', 'check', 'akses', 'wifi', 'buka', 'kamar', 'binatang', 'ranjang', 'aman', 'istirahat', 'pintu', 'ketuk', 'tugas', 'pesan', 'malam', 'aneh', 'kapok', 'dah']"
1b0f31b8dd7e8a9ed0ca6a9eaac94400,"['bersih', 'ac', 'dingin', 'nyaman', 'berisik', 'speaker', 'masjid']",1,"['bersih', 'ac', 'dingin', 'nyaman', 'berisik', 'speaker', 'masjid']"
d2aa9a04d7416f96812ad8ec80be9993,"['makanan', 'nya', 'dn', 'enak', 'air', 'panas', 'nya', 'nyala', 'ac', 'nya', 'dingin', 'sarapan', 'tepar']",0,"['makan', 'nya', 'dn', 'enak', 'air', 'panas', 'nya', 'nyala', 'ac', 'nya', 'dingin', 'sarap', 'tepar']"
1f1470b8ffe14c84fd43b433f127842b,"['nyaman', 'wifi', 'lancar', 'nice']",1,"['nyaman', 'wifi', 'lancar', 'nice']"
71a9c0e5bff56f8a9e1d040dd0d6b8e9,"['ac', 'nya', 'dingin']",0,"['ac', 'nya', 'dingin']"
5c7c1a3bada30f6abc753d8bd6d98e52,"['pelayan', 'nya', 'bantal', 'nya', 'kotor', 'selimut', 'nya', 'jorok', 'ac', 'gak', 'dingin', 'gak', 'air', 'panas', 'tong', 'sampah', 'gak']",0,"['layan', 'nya', 'bantal', 'nya', 'kotor', 'selimut', 'nya', 'jorok', 'ac', 'gak', 'dingin', 'gak', 'air', 'panas', 'tong', 'sampah', 'gak']"
5b5e8171529cd4e8e28c42457b3b7221,"['sayang', 'kamar', 'yg', 'sabun', 'tersedia', 'tdk', 'diperikasa', 'handuk', 'bau', 'tangkai', 'sower', 'patah', 'berbeda', 'beli', 'aplikasi', 'mohon', 'perbaikan', 'kerjasama', 'airy', 'dgn', 'hotel']",0,"['sayang', 'kamar', 'yg', 'sabun', 'sedia', 'tdk', 'diperikasa', 'handuk', 'bau', 'tangkai', 'sower', 'patah', 'beda', 'beli', 'aplikasi', 'mohon', 'baik', 'kerjasama', 'airy', 'dgn', 'hotel']"
489de15bda73f47b00de81b44872c68b,"['sesuai', 'dgn', 'ekspektasi']",0,"['sesuai', 'dgn', 'ekspektasi']"
ca5d2e347d5b726bf206f12ab1591ac0,"['semalam', 'btw', 'airnya', 'anget']",0,"['malam', 'btw', 'air', 'anget']"
a23881065a4d8194251589898fe95e96,"['patokan', 'lokasi', 'map', 'akurat', 'kesasar']",1,"['patok', 'lokasi', 'map', 'akurat', 'kesasar']"
ee138cf1911bb78d8ac9edf1d616e44a,"['buruk', 'semuaa', 'pelayanan', 'fasilitas', 'kotor', 'verryyy', 'bad']",0,"['buruk', 'semuaa', 'layan', 'fasilitas', 'kotor', 'verryyy', 'bad']"
b29ea7c926c2cf84acfeca8c4774bdfd,"['non', 'smoking', 'room', 'bau', 'asap', 'rokok', 'petugas', 'hotel', 'merokok', 'kebersihan', 'parah', 'kamar', 'mandi', 'sebelah', 'bocor', 'baunya', 'memualkan', 'sarapannya', 'parah', 'enak', 'pagi', 'jam', 'kehabisan']",0,"['non', 'smoking', 'room', 'bau', 'asap', 'rokok', 'tugas', 'hotel', 'rokok', 'bersih', 'parah', 'kamar', 'mandi', 'belah', 'bocor', 'bau', 'mual', 'sarap', 'parah', 'enak', 'pagi', 'jam', 'habis']"
e0d1eef257b081da442511d54275b0df,"['berisik', 'krn', 'rel', 'kereta', 'api']",0,"['berisik', 'krn', 'rel', 'kereta', 'api']"
77dfb16eb89de32bda032046ad6aefa2,"['kamar', 'mandi', 'sempit', 'bgt', 'kasurnya', 'kotor', 'lift', 'kayak', 'gak', 'urus']",0,"['kamar', 'mandi', 'sempit', 'bgt', 'kasur', 'kotor', 'lift', 'kayak', 'gak', 'urus']"
1b67912212005478d58a6dd6e56cafbd,"['smooking', 'room', 'tolong', 'siapkan', 'merokok', 'sangka', 'merokok', 'kamar', 'sombong', 'nya', 'bilang', 'sy', 'black', 'list', 'sy', 'penyampaian', 'nya', 'kecewa', 'menginap', 'minggu']",0,"['smooking', 'room', 'tolong', 'siap', 'rokok', 'sangka', 'rokok', 'kamar', 'sombong', 'nya', 'bilang', 'sy', 'black', 'list', 'sy', 'sampai', 'nya', 'kecewa', 'inap', 'minggu']"
8d8924f6d837dfb5d089fc2876aa25f7,"['ngak', 'sesuai']",0,"['ngak', 'sesuai']"
668058c42f39ddae3faaa681ca3eddc6,"['jalan', 'sempit']",0,"['jalan', 'sempit']"
7e44b277de4a9172b49a4d93aafea6a1,"['seprei', 'selimut', 'kotor', 'closet', 'lancar']",0,"['seprei', 'selimut', 'kotor', 'closet', 'lancar']"
2c36a2703764ccc5a134f1af64c697b7,"['ac', 'mengeluarkan', 'suara', 'berisik']",0,"['ac', 'keluar', 'suara', 'berisik']"
1e2dc458aa70e7d5d741dcd27f8a8276,"['min', 'konplen', 'donk', 'stay', 'hr', 'bumi', 'gumati', 'hotel', 'bogor', 'kali', 'dtg', 'kamar', 'suasan', 'kamar', 'mandinya', 'berbau', 'krn', 'exhaustnya', 'mati', 'selimut', 'nanya', 'petugas', 'blgnya', 'klo', 'dr', 'airy', 'dapet', 'selimut', 'alhasil', 'nyewa', 'selimut', 'mandi', 'pagi', 'jam', 'air', 'mati', 'padahl', 'blm', 'jam', 'chek', 'tlg', 'perbaiki']",0,"['min', 'konplen', 'donk', 'stay', 'hr', 'bumi', 'gumati', 'hotel', 'bogor', 'kali', 'dtg', 'kamar', 'suasan', 'kamar', 'mandi', 'bau', 'krn', 'exhaustnya', 'mati', 'selimut', 'nanya', 'tugas', 'blgnya', 'klo', 'dr', 'airy', 'dapet', 'selimut', 'alhasil', 'nyewa', 'selimut', 'mandi', 'pagi', 'jam', 'air', 'mati', 'padahl', 'blm', 'jam', 'chek', 'tlg', 'baik']"
fca70df943e5c16b384032dfd5bc6b0b,"['ga', 'sesuai', 'kenyataan']",0,"['ga', 'sesuai', 'nyata']"
d1d79bb640f3a6b429dbd99ef91df099,"['kamarnya', 'luas', 'kulkas', 'malem', 'malem', 'air', 'kran', 'mati', 'kamar', 'kaya', 'gak', 'urus']",0,"['kamar', 'luas', 'kulkas', 'malem', 'malem', 'air', 'kran', 'mati', 'kamar', 'kaya', 'gak', 'urus']"
a678765f204836b0a2b46210e5ddd434,"['clean', 'secured', 'friendly', 'comfortable']",1,"['clean', 'secured', 'friendly', 'comfortable']"
5b271bb644f243d68c598b8ba2753ba7,"['fasilitas', 'kamar', 'kebersihan', 'alat', 'mandi', 'rusak', 'wifi', 'connect']",0,"['fasilitas', 'kamar', 'bersih', 'alat', 'mandi', 'rusak', 'wifi', 'connect']"
906cfc4693e85b78e24e95b73c540889,"['jelek', 'kamar', 'berdebu']",0,"['jelek', 'kamar', 'debu']"
4b015c4571ac06a1eaf1bdb8abac6f2c,"['sprei', 'kotor', 'sisanya', 'diterima']",0,"['sprei', 'kotor', 'sisa', 'terima']"
1a3380cb10a6475bdcb7ee19960cebf0,"['parkir', 'pelayanan', 'lambat', 'fasilitas', 'kamar', 'kondisi', 'kamar', 'berisik', 'ad', 'suara', 'nyaman']",0,"['parkir', 'layan', 'lambat', 'fasilitas', 'kamar', 'kondisi', 'kamar', 'berisik', 'ad', 'suara', 'nyaman']"
8fb0d4e1f7585fcd6223d859613a5fb9,"['hotel', 'mengecewakan', 'parkiran', 'kamar', 'bau', 'apek', 'debu', 'resepsionis', 'ga', 'responsip', 'anduk', 'kotor', 'kamar', 'mandi', 'bau']",0,"['hotel', 'kecewa', 'parkir', 'kamar', 'bau', 'apek', 'debu', 'resepsionis', 'ga', 'responsip', 'anduk', 'kotor', 'kamar', 'mandi', 'bau']"
d5fc9774c7ac39079fab181de59e6592,"['ac', 'pelayanan', 'kebersihan', 'kamar']",0,"['ac', 'layan', 'bersih', 'kamar']"
964099b30a18a1406d29ab1fa101edf7,"['foto', 'sesuai', 'kenyataannya']",0,"['foto', 'sesuai', 'nyata']"
cbfe245cc9cfd7f07d5478387525dba3,"['pesanan', 'dibatalkan', 'kesalahan', 'informasi', 'ketersediaan', 'kamar']",0,"['pesan', 'batal', 'salah', 'informasi', 'sedia', 'kamar']"
f43f59fe3f9f4624e843e53c3604df20,"['sarapannya', 'cuman', 'roti', 'gk', 'bantal', 'airy']",0,"['sarap', 'cuman', 'roti', 'gk', 'bantal', 'airy']"
388f42637c95907a5dc70fd36de18422,"['bersih', 'gk', 'sampah', 'room']",0,"['bersih', 'gk', 'sampah', 'room']"
c5e2e35a7f7b54642ee5f26cd0ae32fd,"['water', 'heater', 'g', 'hidup', 'nyamuk']",0,"['water', 'heater', 'g', 'hidup', 'nyamuk']"
179d462db35e78ed278ad63952f0a78a,"['kamarnya', 'pengap', 'airy', 'snack', 'habis', 'airynya']",0,"['kamar', 'pengap', 'airy', 'snack', 'habis', 'airynya']"
2176b59e26e5d03188ebdfe7c964dfc6,"['lift', 'nya', 'rusak']",0,"['lift', 'nya', 'rusak']"
b5b78fe55c54fc47f2c44be75872d502,"['kamar', 'bau', 'ga', 'sprei', 'kotor', 'kamar', 'mandi', 'bau', 'pesing']",0,"['kamar', 'bau', 'ga', 'sprei', 'kotor', 'kamar', 'mandi', 'bau', 'pesing']"
1e702ec66896e3c992a84e8383596b5a,"['resepsionis', 'yg', 'jutek', 'oke', 'order', 'via', 'airy', 'pake', 'promo', 'samakan', 'perlakuan', 'tamu', 'reguler', 'profesional', 'kecewa', 'menginap', 'disana', 'semalam', 'anggap', 'remeh', 'tamu', 'yg', 'menginap', 'kecewa', 'semoga', 'kedepannya', 'memperlakukan', 'tamu']",0,"['resepsionis', 'yg', 'jutek', 'oke', 'order', 'via', 'airy', 'pake', 'promo', 'sama', 'laku', 'tamu', 'reguler', 'profesional', 'kecewa', 'inap', 'sana', 'malam', 'anggap', 'remeh', 'tamu', 'yg', 'inap', 'kecewa', 'moga', 'depan', 'laku', 'tamu']"
8c989221c0e5408519a73017933df654,"['space', 'room', 'big', 'located', 'near', 'rezeki', 'supermarket', 'near', 'interesting', 'place']",1,"['space', 'room', 'big', 'located', 'near', 'rezeki', 'supermarket', 'near', 'interesting', 'place']"
027d2675c2c24c236002c117c7041114,"['yg', 'bagus', 'karna', 'toilet', 'bersih', 'pintu', 'kamar', 'mandi', 'rusak', 'gk', 'tutup', 'wifi', 'gk', 'kuota', 'wifi', 'habis', 'bagusnya', 'kota', 'ac', 'oke', 'trims']",0,"['yg', 'bagus', 'karna', 'toilet', 'bersih', 'pintu', 'kamar', 'mandi', 'rusak', 'gk', 'tutup', 'wifi', 'gk', 'kuota', 'wifi', 'habis', 'bagus', 'kota', 'ac', 'oke', 'trims']"
431d1aaf94d0726bb53be516b9038041,"['pagi', 'pagi', 'air', 'nya', 'panas']",0,"['pagi', 'pagi', 'air', 'nya', 'panas']"
8867b79fb94da5ad87f69fecf71970f0,"['kasurnya', 'gatel', 'n', 'lembab', 'trmsk', 'ruangan', 'ya', 'lembaba']",0,"['kasur', 'gatel', 'n', 'lembab', 'trmsk', 'ruang', 'ya', 'lembaba']"
d74d0fb4ecf233be20a37e9185199df1,"['sesuai', 'loby', 'keren', 'banget', 'sayang', 'kamarnya', 'kotor', 'toilet', 'nya', 'maaf', 'hotel', 'sy', 'masukan', 'tolong', 'kebersihan', 'jaga', 'nama', 'formosa', 'manado', 'terkenal', 'hotel', 'menengah', 'sesuai']",0,"['sesuai', 'loby', 'keren', 'banget', 'sayang', 'kamar', 'kotor', 'toilet', 'nya', 'maaf', 'hotel', 'sy', 'masuk', 'tolong', 'bersih', 'jaga', 'nama', 'formosa', 'manado', 'kenal', 'hotel', 'tengah', 'sesuai']"
20aece400016ae2d4ccb63cf8dce1e14,"['chanel', 'tv', 'nya']",0,"['chanel', 'tv', 'nya']"
323bc2640e65d8bf87be224c49e9f250,"['karyawan', 'gak', 'ramah']",0,"['karyawan', 'gak', 'ramah']"
28c946d96327164713cab413f7cbb0b9,"['menyenangkan', 'memuaskan', 'istiglal', 'tq', 'airy']",1,"['senang', 'muas', 'istiglal', 'tq', 'airy']"
2803977dec461efc59780c08c37f7c73,"['jujur', 'terkesan', 'guesthousenya', 'letaknya', 'bagus', 'bibir', 'sungai', 'view', 'udaranya', 'sejuk', 'pagi', 'sy', 'mengalami', 'pengalaman', 'terduga', 'kali', 'kesini', 'sesampainya', 'guesthouse', 'tdk', 'org', 'pelayanan', 'owner', 'penjaganya', 'ramah']",0,"['jujur', 'kes', 'guesthousenya', 'letak', 'bagus', 'bibir', 'sungai', 'view', 'udara', 'sejuk', 'pagi', 'sy', 'alami', 'alam', 'duga', 'kali', 'kesini', 'sampa', 'guesthouse', 'tdk', 'org', 'layan', 'owner', 'jaga', 'ramah']"
1eb1227a510e2bcb67118c3af2ab505b,"['transaksi', 'dibatalkan', 'tunggu', 'direfound']",0,"['transaksi', 'batal', 'tunggu', 'direfound']"
bba262c65a6d3047139413ce792367a3,"['kamarnya', 'terawat']",0,"['kamar', 'awat']"
34121034988f95c313eb766d5c4d7a77,['mengecewakan'],0,['kecewa']
d5b716a2e263f9da78eaa5005e0b8b32,"['please', 'give', 'water', 'bottle', 'serve', 'give', 'towel', 'pm']",0,"['please', 'give', 'water', 'bottle', 'serve', 'give', 'towel', 'pm']"
50717b13c770c1a045a49d719ff09f03,"['kmr', 'krg', 'nyaman', 'gk', 'jendela', 'jendela', 'kmr', 'mandi', 'rembas', 'air', 'lantai', 'basah', 'sy', 'terjatuh']",0,"['kmr', 'krg', 'nyaman', 'gk', 'jendela', 'jendela', 'kmr', 'mandi', 'rembas', 'air', 'lantai', 'basah', 'sy', 'jatuh']"
6e271400000ea20de72994f7800fc357,"['lokasi', 'strategis', 'ikon', 'banjarmasin', 'patung', 'bekantan', 'persis', 'sebelah', 'hotel', 'pusat', 'nongkrong', 'taher', 'square', 'fasilitas', 'hotel', 'ya', 'cenderung', 'pelayanan', 'ramah', 'snack', 'gratis', 'airy', 'kamar', 'sempit', 'arahan', 'sarapan', 'diinfokan']",0,"['lokasi', 'strategis', 'ikon', 'banjarmasin', 'patung', 'bekantan', 'persis', 'belah', 'hotel', 'pusat', 'nongkrong', 'taher', 'square', 'fasilitas', 'hotel', 'ya', 'cenderung', 'layan', 'ramah', 'snack', 'gratis', 'airy', 'kamar', 'sempit', 'arah', 'sarap', 'info']"
ac3a08ad35c63b3d99aa4867d0434396,"['bentuk', 'hotelnya', 'bagus', 'kamar', 'bagus', 'lokasi', 'bagus', 'mini', 'market', 'gampang', 'butu']",1,"['bentuk', 'hotel', 'bagus', 'kamar', 'bagus', 'lokasi', 'bagus', 'mini', 'market', 'gampang', 'butu']"
484145be7e91556d2161f2241ca715ed,"['snack', 'airy', 'atribut', 'airy', 'kamar', 'spooky', 'sepi', 'suram', 'bangunan', 'telp', 'kamar', 'seprei', 'kasur', 'bersih', 'rak', 'meja', 'kotor', 'bekas', 'orang', 'makan', 'kolam', 'renang', 'airnya', 'keruh', 'bgt', 'view', 'kolam', 'renang', 'bagus', 'harga', 'rupa']",0,"['snack', 'airy', 'atribut', 'airy', 'kamar', 'spooky', 'sepi', 'suram', 'bangun', 'telp', 'kamar', 'seprei', 'kasur', 'bersih', 'rak', 'meja', 'kotor', 'bekas', 'orang', 'makan', 'kolam', 'renang', 'air', 'keruh', 'bgt', 'view', 'kolam', 'renang', 'bagus', 'harga', 'rupa']"
86dc7d48507a4dcf5f18fa51b93ecaa4,"['kamarnya', 'bau', 'tempatnya', 'terpencil']",0,"['kamar', 'bau', 'tempat', 'pencil']"
3ae05149a97eb85ba8839c02cd3200e6,"['sarung', 'bantal', 'seprai', 'selimutnya', 'putih', 'trus', 'dindingnya', 'sdh', 'lumut', 'yg', 'ok']",0,"['sarung', 'bantal', 'seprai', 'selimut', 'putih', 'trus', 'dinding', 'sdh', 'lumut', 'yg', 'ok']"
5692a3fffb672e602a4e9e979c43a1a8,"['beda', 'foto', 'kasur', 'nya']",0,"['beda', 'foto', 'kasur', 'nya']"
5b90b8590a69a48f4c37b4b69d53869b,"['bed', 'rusak', 'kamar', 'sarang', 'kamar', 'mandi', 'bau', 'pintu', 'kamar', 'mandi', 'gantungan', 'baju', 'kamar', 'mandi', 'rusak', 'bantal', 'bau', 'ganti', 'kamar', 'alasannya', 'full', 'bed', 'tambahan', 'yg', 'badan', 'skit', 'tdur', 'bed', 'yg', 'rusak', 'pir']",0,"['bed', 'rusak', 'kamar', 'sarang', 'kamar', 'mandi', 'bau', 'pintu', 'kamar', 'mandi', 'gantung', 'baju', 'kamar', 'mandi', 'rusak', 'bantal', 'bau', 'ganti', 'kamar', 'alas', 'full', 'bed', 'tambah', 'yg', 'badan', 'skit', 'tdur', 'bed', 'yg', 'rusak', 'pir']"
